layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[2],4096,contig_best,original,1.1,0.9000000059604645,0.926,5000
[2],4096,contig_best,original,1.1,0.9690000116825104,0.7335,-2
[2],4096,contig_best,original,1.1,0.9039999842643738,0.915,-1
[2],8192,contig_best,adaptive,1.1,0.9449999928474426,0.986,5000
[2],8192,contig_best,adaptive,1.1,0.9690000116825104,0.738,-2
[2],8192,contig_best,adaptive,1.1,0.9375,0.9845,-1
[2],8192,contig_best,original,1.1,0.9490000009536743,0.947,4000
[2],8192,contig_best,original,1.1,0.9695000052452087,0.733,-2
[2],8192,contig_best,original,1.1,0.926499992609024,0.952,-1
[3],8,contig_best,adaptive,1.1,0.9214999973773956,0.891,4000
[3],8,contig_best,adaptive,1.1,0.972000002861023,0.725,-2
[3],8,contig_best,adaptive,1.1,0.9085000157356262,0.9035,-1
[3],8,contig_best,original,1.1,0.9569999873638153,0.7515,1000
[3],8,contig_best,original,1.1,0.9665000140666962,0.741,-2
[3],8,contig_best,original,1.1,0.7450000047683716,0.756,-1
[3],16,contig_best,adaptive,1.1,0.8550000190734863,0.949,5000
[3],16,contig_best,adaptive,1.1,0.9650000035762787,0.7435,-2
[3],16,contig_best,adaptive,1.1,0.8664999902248383,0.945,-1
[3],16,contig_best,original,1.1,0.8804999887943268,0.701,1000
[3],16,contig_best,original,1.1,0.9740000069141388,0.7505,-2
[3],16,contig_best,original,1.1,0.6140000224113464,0.777,-1
[3],32,contig_best,adaptive,1.1,0.8875000178813934,0.924,5000
[3],32,contig_best,adaptive,1.1,0.965499997138977,0.741,-2
[3],32,contig_best,adaptive,1.1,0.8824999928474426,0.9205,-1
[3],32,contig_best,original,1.1,0.7240000069141388,0.8005,3000
[3],32,contig_best,original,1.1,0.964000016450882,0.737,-2
[3],32,contig_best,original,1.1,0.7164999842643738,0.8,-1
[3],64,contig_best,adaptive,1.1,0.917000025510788,0.936,4000
[3],64,contig_best,adaptive,1.1,0.9749999940395355,0.7425,-2
[3],64,contig_best,adaptive,1.1,0.9115000069141388,0.9315,-1
[3],64,contig_best,original,1.1,0.7789999842643738,0.828,5000
[3],64,contig_best,original,1.1,0.968999981880188,0.734,-2
[3],64,contig_best,original,1.1,0.7750000059604645,0.827,-1
[3],128,contig_best,adaptive,1.1,0.9390000104904175,0.966,5000
[3],128,contig_best,adaptive,1.1,0.9679999947547913,0.7265,-2
[3],128,contig_best,adaptive,1.1,0.9300000071525574,0.959,-1
[3],128,contig_best,original,1.1,0.8950000107288361,0.9325,5000
[3],128,contig_best,original,1.1,0.9699999988079071,0.733,-2
[3],128,contig_best,original,1.1,0.8765000104904175,0.9255,-1
[3],256,contig_best,adaptive,1.1,0.9375,0.9835,5000
[3],256,contig_best,adaptive,1.1,0.9645000100135803,0.7355,-2
[3],256,contig_best,adaptive,1.1,0.9265000224113464,0.9865,-1
[3],256,contig_best,original,1.1,0.921500027179718,0.9535,3000
[3],256,contig_best,original,1.1,0.972000002861023,0.7345,-2
[3],256,contig_best,original,1.1,0.9084999859333038,0.948,-1
[3],512,contig_best,adaptive,1.1,0.960999995470047,0.969,5000
[3],512,contig_best,adaptive,1.1,0.9679999947547913,0.735,-2
[3],512,contig_best,adaptive,1.1,0.9594999849796295,0.9625,-1
[3],512,contig_best,original,1.1,0.94200000166893,0.962,5000
[3],512,contig_best,original,1.1,0.9695000052452087,0.7425,-2
[3],512,contig_best,original,1.1,0.9555000066757202,0.958,-1
[3],1024,contig_best,adaptive,1.1,0.9474999904632568,0.9895,4000
[3],1024,contig_best,adaptive,1.1,0.9664999842643738,0.7275,-2
[3],1024,contig_best,adaptive,1.1,0.9595000147819519,0.964,-1
[3],1024,contig_best,original,1.1,0.9389999806880951,0.959,3000
[3],1024,contig_best,original,1.1,0.9769999980926514,0.751,-2
[3],1024,contig_best,original,1.1,0.9360000193119049,0.9605,-1
[3],2048,contig_best,adaptive,1.1,0.9650000035762787,0.961,5000
[3],2048,contig_best,adaptive,1.1,0.972000002861023,0.737,-2
[3],2048,contig_best,adaptive,1.1,0.953000009059906,0.9605,-1
[3],2048,contig_best,original,1.1,0.9440000057220459,0.959,4000
[3],2048,contig_best,original,1.1,0.9694999754428864,0.7595,-2
[3],2048,contig_best,original,1.1,0.9360000193119049,0.9625,-1
[3],4096,contig_best,adaptive,1.1,0.9574999809265137,0.976,4000
[3],4096,contig_best,adaptive,1.1,0.9629999995231628,0.726,-2
[3],4096,contig_best,adaptive,1.1,0.948500007390976,0.978,-1
[3],4096,contig_best,original,1.1,0.9575000107288361,0.9505,5000
[3],4096,contig_best,original,1.1,0.965499997138977,0.735,-2
[3],4096,contig_best,original,1.1,0.9589999914169312,0.9575,-1
[3],8192,contig_best,adaptive,1.1,0.9554999768733978,0.979,5000
[3],8192,contig_best,adaptive,1.1,0.9705000221729279,0.7305,-2
[3],8192,contig_best,adaptive,1.1,0.9535000026226044,0.976,-1
[3],8192,contig_best,original,1.1,0.9424999952316284,0.965,4000
[3],8192,contig_best,original,1.1,0.9710000157356262,0.7305,-2
[3],8192,contig_best,original,1.1,0.9410000145435333,0.9615,-1
