layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"(2,)",1000,sparse_best,adaptive,1.1,0.9539999961853027,0.979,2000
"(2,)",1000,sparse_best,adaptive,1.1,0.9670000076293945,0.487,-2
"(2,)",1000,sparse_best,adaptive,1.1,0.9639999866485596,0.97,-1
"(2,)",1000,contig_random,original,1.1,0.921666661898295,0.5556666666666668,1000
"(2,)",1000,contig_random,original,1.1,0.9743333458900452,0.516,-2
"(2,)",1000,contig_random,original,1.1,0.8486666679382324,0.5643333333333334,-1
"(2,)",1000,contig_random,adaptive,1.1,0.965666671593984,0.9263333333333333,1666
"(2,)",1000,contig_random,adaptive,1.1,0.9756666620572408,0.48633333333333334,-2
"(2,)",1000,contig_random,adaptive,1.1,0.9616666634877523,0.9316666666666666,-1
"(3,)",10,contig_best,original,1.1,0.9620000123977661,0.59,2000
"(3,)",10,contig_best,original,1.1,0.9769999980926514,0.548,-2
"(3,)",10,contig_best,original,1.1,0.9369999766349792,0.593,-1
"(3,)",10,contig_best,adaptive,1.1,0.9490000009536743,0.912,2000
"(3,)",10,contig_best,adaptive,1.1,0.9760000109672546,0.519,-2
"(3,)",10,contig_best,adaptive,1.1,0.9440000057220459,0.923,-1
"(3,)",10,sparse_best,original,1.1,0.8550000190734863,0.623,1000
"(3,)",10,sparse_best,original,1.1,0.9789999723434448,0.535,-2
"(3,)",10,sparse_best,original,1.1,0.7350000143051147,0.67,-1
"(3,)",10,sparse_best,adaptive,1.1,0.9319999814033508,0.952,2000
"(3,)",10,sparse_best,adaptive,1.1,0.9769999980926514,0.476,-2
"(3,)",10,sparse_best,adaptive,1.1,0.953000009059906,0.96,-1
"(3,)",10,contig_random,original,1.1,0.9713333447774252,0.5403333333333333,1666
"(3,)",10,contig_random,original,1.1,0.9710000157356262,0.527,-2
"(3,)",10,contig_random,original,1.1,0.959333340326945,0.515,-1
"(3,)",10,contig_random,adaptive,1.1,0.9763333400090536,0.648,2000
"(3,)",10,contig_random,adaptive,1.1,0.972000002861023,0.48866666666666664,-2
"(3,)",10,contig_random,adaptive,1.1,0.9713333447774252,0.6356666666666667,-1
"(3,)",100,contig_best,original,1.1,0.8849999904632568,0.611,1000
"(3,)",100,contig_best,original,1.1,0.9789999723434448,0.55,-2
"(3,)",100,contig_best,original,1.1,0.7559999823570251,0.68,-1
"(3,)",100,contig_best,adaptive,1.1,0.9739999771118164,0.976,2000
"(3,)",100,contig_best,adaptive,1.1,0.9800000190734863,0.488,-2
"(3,)",100,contig_best,adaptive,1.1,0.9490000009536743,0.996,-1
"(3,)",100,sparse_best,original,1.1,0.8560000061988831,0.885,2000
"(3,)",100,sparse_best,original,1.1,0.9679999947547913,0.5,-2
"(3,)",100,sparse_best,original,1.1,0.878000020980835,0.895,-1
"(3,)",100,sparse_best,adaptive,1.1,0.9440000057220459,0.587,2000
"(3,)",100,sparse_best,adaptive,1.1,0.9750000238418579,0.488,-2
"(3,)",100,sparse_best,adaptive,1.1,0.9419999718666077,0.571,-1
"(3,)",100,contig_random,original,1.1,0.9396666487058004,0.55,1000
"(3,)",100,contig_random,original,1.1,0.9763333400090536,0.5186666666666667,-2
"(3,)",100,contig_random,original,1.1,0.8169999917348226,0.574,-1
"(3,)",100,contig_random,adaptive,1.1,0.9556666612625122,0.9826666666666667,1666
"(3,)",100,contig_random,adaptive,1.1,0.9759999910990397,0.483,-2
"(3,)",100,contig_random,adaptive,1.1,0.9643333355585734,0.983,-1
"(3,)",1000,contig_best,original,1.1,0.8679999709129333,0.881,2000
"(3,)",1000,contig_best,original,1.1,0.9789999723434448,0.56,-2
"(3,)",1000,contig_best,original,1.1,0.8820000290870667,0.901,-1
"(3,)",1000,contig_best,adaptive,1.1,0.9679999947547913,1.0,1000
"(3,)",1000,contig_best,adaptive,1.1,0.9679999947547913,0.485,-2
"(3,)",1000,contig_best,adaptive,1.1,0.9679999947547913,1.0,-1
"(3,)",1000,sparse_best,original,1.1,0.9610000252723694,0.985,2000
"(3,)",1000,sparse_best,original,1.1,0.9660000205039978,0.522,-2
